FRF,565,817,36.1825820371,-75.7511170248,901804.912,274641.746,49.961,565.682,7.979,0.000,19971008,000000,0.000
FRF,565,817,36.1825834851,-75.7511128256,901805.284,274641.919,50.370,565.717,8.081,0.000,19971008,000000,0.000
FRF,565,817,36.1825850960,-75.7511080488,901805.708,274642.112,50.834,565.753,8.151,0.000,19971008,000000,0.000
FRF,565,817,36.1825887004,-75.7510986968,901806.535,274642.539,51.758,565.871,8.259,0.000,19971008,000000,0.000
FRF,565,817,36.1825920352,-75.7510853635,901807.722,274642.948,53.013,565.849,8.499,0.000,19971008,000000,0.000
FRF,565,817,36.1825931145,-75.7510809099,901808.118,274643.081,53.431,565.838,8.581,0.000,19971008,000000,0.000
FRF,565,817,36.1826001600,-75.7510711712,901808.968,274643.891,54.507,566.308,7.611,0.000,19971008,000000,0.000
FRF,565,817,36.1826009847,-75.7510693170,901809.132,274643.988,54.694,566.343,7.736,0.000,19971008,000000,0.000
FRF,565,817,36.1826024849,-75.7510582835,901810.119,274644.187,55.689,566.192,7.859,0.000,19971008,000000,0.000
FRF,565,817,36.1826026577,-75.7510459995,901811.222,274644.242,56.745,565.866,7.876,0.000,19971008,000000,0.000
FRF,565,817,36.1826027565,-75.7510372772,901812.006,274644.279,57.494,565.632,7.850,0.000,19971008,000000,0.000
FRF,565,817,36.1826013022,-75.7510264762,901812.983,274644.149,58.367,565.176,7.847,0.000,19971008,000000,0.000
FRF,565,817,36.1826032537,-75.7510170992,901813.819,274644.393,59.236,565.119,7.726,0.000,19971008,000000,0.000
FRF,565,817,36.1826017031,-75.7510099794,901814.464,274644.242,59.791,564.756,7.593,0.000,19971008,000000,0.000
FRF,565,817,36.1825993272,-75.7510010051,901815.280,274644.005,60.476,564.254,8.467,0.000,19971008,000000,0.000
FRF,565,817,36.1825992810,-75.7509945054,901815.864,274644.019,61.030,564.067,8.250,0.000,19971008,000000,0.000
FRF,565,817,36.1825993911,-75.7509857408,901816.652,274644.057,61.783,563.833,7.662,0.000,19971008,000000,0.000
FRF,565,817,36.1826010158,-75.7509759158,901817.529,274644.266,62.679,563.729,7.305,0.000,19971008,000000,0.000
FRF,565,817,36.1826083205,-75.7509668434,901818.319,274645.103,63.707,564.245,5.944,0.000,19971008,000000,0.000
FRF,565,817,36.1826082389,-75.7509621544,901818.740,274645.108,64.106,564.105,5.777,0.000,19971008,000000,0.000
FRF,565,817,36.1826097963,-75.7509575431,901819.149,274645.294,64.553,564.140,5.790,0.000,19971008,000000,0.000
FRF,565,817,36.1826097512,-75.7509527167,901819.584,274645.304,64.964,564.000,5.822,0.000,19971008,000000,0.000
FRF,565,817,36.1826111693,-75.7509453468,901820.241,274645.482,65.643,563.943,6.085,0.000,19971008,000000,0.000
FRF,565,817,36.1826110259,-75.7509408901,901820.642,274645.480,66.019,563.803,6.304,0.000,19971008,000000,0.000
FRF,565,817,36.1826125693,-75.7509363317,901821.046,274645.664,66.462,563.838,6.473,0.000,19971008,000000,0.000
FRF,565,817,36.1826140735,-75.7509319563,901821.434,274645.844,66.888,563.874,6.667,0.000,19971008,000000,0.000
